positive_ratings,negative_ratings,owners,average_playtime,median_playtime,price
3950,269,1500000.0,277,271,10.99
15574,1977,3500000.0,378,215,29.99
1051,514,350000.0,256,254,3.99
1540,128,350000.0,333,657,0.0
8,20,10000.0,0,0,1.99
3825,317,1500000.0,1108,1144,10.99
34,36,10000.0,0,0,14.99
7,7,10000.0,0,0,6.99
3,9,10000.0,0,0,6.99
10172,470,1500000.0,1969,3186,12.99
260,72,75000.0,540,540,6.99
505,168,750000.0,272,333,10.99
644,188,350000.0,43,77,6.99
9,5,10000.0,0,0,3.49
1471,545,750000.0,112,128,7.99
169,83,150000.0,184,184,6.99
429,329,150000.0,369,369,10.99
48,23,35000.0,0,0,5.19
48,8,10000.0,0,0,5.19
22,8,10000.0,0,0,4.99
232,152,350000.0,63,63,1.99
2766,227,150000.0,148,148,14.99
14201,1839,3500000.0,2672,517,29.99
59,25,35000.0,44,44,7.99
180,31,75000.0,0,0,7.99
355,46,150000.0,0,0,7.99
20912,1964,3500000.0,589,369,7.99
41,72,75000.0,0,0,7.99
8,3,35000.0,0,0,1.59
4,3,75000.0,0,0,1.59
9,2,35000.0,0,0,1.59
4743,632,750000.0,2580,4888,14.99
88,41,150000.0,17,17,7.99
335,448,150000.0,38,74,14.99
481,310,350000.0,312,312,7.99
115,30,75000.0,115,115,4.99
507,81,75000.0,285,333,5.99
70,85,35000.0,0,0,7.99
46,5,35000.0,0,0,5.19
73,11,35000.0,0,0,2.99
11953,3009,1500000.0,340,243,19.98
232,108,150000.0,3,3,9.99
43,28,75000.0,0,0,3.99
11,1,10000.0,1,1,8.99
201,24,150000.0,0,0,4.99
293,30,75000.0,0,0,7.19
1342,265,150000.0,176,176,3.99
314,148,150000.0,1154,1154,6.99
802,69,150000.0,287,287,0.99
154,115,75000.0,0,0,6.99
10,1,10000.0,0,0,6.99
462,45,150000.0,487,487,1.59
1620,144,350000.0,789,946,15.99
218,230,75000.0,143,143,6.49
134,95,75000.0,65,109,12.99
130,139,35000.0,0,0,2.99
2713,934,750000.0,1108,993,14.99
998,504,150000.0,879,879,12.99
8247,1141,750000.0,835,1056,22.99
1387,376,350000.0,435,621,14.99
68,29,75000.0,0,0,3.99
54,21,35000.0,0,0,0.0
169,71,150000.0,0,0,4.99
312,89,150000.0,422,422,3.99
182,42,75000.0,0,0,2.79
42,52,75000.0,0,0,2.79
116,86,150000.0,0,0,2.79
86,50,150000.0,0,0,3.99
31,30,75000.0,0,0,2.79
81,42,75000.0,0,0,3.99
165,175,75000.0,0,0,3.99
36,44,75000.0,0,0,2.79
106,153,150000.0,28,28,3.99
348,175,350000.0,56,56,6.99
84,204,75000.0,3,3,3.99
217,140,150000.0,20,20,6.99
431,98,150000.0,13,13,5.59
123,155,150000.0,0,0,5.59
2092,260,750000.0,293,387,9.99
862,156,750000.0,227,227,9.99
167,119,150000.0,101,101,6.99
258,410,150000.0,142,157,3.99
97,87,150000.0,0,0,5.59
103,87,75000.0,105,105,6.99
40,12,35000.0,0,0,2.89
9,30,35000.0,0,0,34.95
15,21,35000.0,0,0,34.95
3,12,10000.0,0,0,6.99
10,29,10000.0,0,0,7.99
40,88,35000.0,0,0,2.09
109,63,75000.0,0,0,9.99
6,13,35000.0,0,0,34.95
195,57,35000.0,0,0,10.99
14,12,10000.0,399,399,10.99
9,17,35000.0,0,0,34.95
3,12,35000.0,0,0,34.95
29,17,10000.0,0,0,10.99
2,3,10000.0,0,0,6.99
2,0,10000.0,0,0,6.99
5,2,10000.0,0,0,6.99
971,2385,750000.0,506,758,0.0
4886,2609,1500000.0,329,421,0.0
378,1712,350000.0,160,267,9.99
92,7,150000.0,0,0,9.99
8943,493,1500000.0,292,272,14.99
3209,1370,1500000.0,133,166,14.99
405,214,75000.0,979,1754,7.99
8808,726,1500000.0,686,464,19.99
11405,2775,1500000.0,467,415,14.99
11679,2493,3500000.0,4730,499,24.99
1071,629,350000.0,0,0,19.99
30321,1994,3500000.0,117,127,6.99
516,752,150000.0,1520,1520,25.99
4,1,10000.0,0,0,8.59
6676,929,750000.0,600,471,12.49
5653,3686,750000.0,879,846,16.99
75872,2213,3500000.0,7932,1884,14.99
6236,1055,1500000.0,723,713,7.99
676,794,150000.0,0,0,14.99
399,68,350000.0,38,49,6.99
24,6,10000.0,0,0,4.99
60,74,75000.0,0,0,7.99
32,24,35000.0,0,0,3.99
705,95,350000.0,935,935,0.0
144595,11021,7500000.0,3276,1139,19.99
6296,328,750000.0,437,633,6.99
95,148,75000.0,22,22,3.99
117,25,75000.0,0,0,3.99
177,83,150000.0,0,0,3.99
179,10,75000.0,1,1,5.99
31445,1855,3500000.0,1029,988,19.99
32361,2613,3500000.0,293,301,19.99
65,93,75000.0,3,3,6.99
12,0,10000.0,0,0,4.99
8,4,10000.0,0,0,6.99
2,3,10000.0,0,0,6.99
5,1,10000.0,0,0,6.99
17,3,10000.0,0,0,6.99
15,6,10000.0,0,0,4.99
9,3,10000.0,0,0,4.99
24,1,10000.0,0,0,6.99
16,8,10000.0,0,0,6.99
33,15,10000.0,0,0,6.99
5,1,10000.0,0,0,4.99
6,1,10000.0,0,0,6.99
87,13,10000.0,0,0,6.99
166,25,150000.0,130,257,6.99
1397,180,350000.0,72,101,6.99
5506,3685,3500000.0,1772,126,14.99
2674,1005,1500000.0,307,436,14.99
1599,359,350000.0,1024,1024,14.99
9847,998,3500000.0,712,537,19.99
44810,1877,3500000.0,1848,1033,6.99
87,9,35000.0,0,0,1.99
412,41,150000.0,8,8,1.99
20222,1199,3500000.0,173,41,14.99
153,129,150000.0,0,0,9.99
1131,108,350000.0,1177,1177,4.99
214,266,350000.0,112,112,6.99
473,208,150000.0,36,36,6.99
8740,827,3500000.0,518,268,12.49
98,42,35000.0,25,25,3.99
730,345,350000.0,185,244,14.99
79,92,75000.0,11,16,2.99
4433,2243,1500000.0,434,472,14.99
249,31,150000.0,3,3,6.99
81,16,35000.0,229,229,6.99
46,83,75000.0,14,14,3.49
675,228,350000.0,284,380,7.99
201,420,150000.0,8,8,6.99
191,34,150000.0,0,0,6.99
352,59,150000.0,1,1,6.99
1892,574,750000.0,11,11,7.99
39,20,75000.0,0,0,6.99
80,11,35000.0,0,0,6.99
30,22,75000.0,33,33,0.0
9,25,10000.0,0,0,6.99
66,69,75000.0,0,0,4.99
171,53,75000.0,127,127,4.99
140,44,150000.0,30,45,4.99
334,98,150000.0,161,254,3.99
105,28,75000.0,0,0,6.99
225,35,150000.0,151,151,6.99
432,65,350000.0,133,133,3.99
1293,157,350000.0,1595,1595,8.59
256,14,75000.0,137,137,4.99
406,36,75000.0,85,85,2.99
564,39,150000.0,707,1382,3.99
673,168,350000.0,31,31,6.99
139,59,35000.0,12,12,7.19
720,205,350000.0,101,101,3.99
572,160,150000.0,132,227,6.99
288,103,150000.0,0,0,3.99
68,18,75000.0,0,0,6.99
155,80,75000.0,0,0,3.99
616,140,350000.0,78,141,6.99
3058,490,750000.0,149,202,6.99
225,159,75000.0,241,241,3.99
115,28,75000.0,0,0,3.99
492,47,350000.0,30,30,11.99
399,247,150000.0,10,10,5.59
50,76,75000.0,0,0,4.99
2881,416,750000.0,292,365,7.19
56,55,35000.0,0,0,2.09
87,30,35000.0,0,0,3.99
144,27,35000.0,0,0,7.19
87,17,35000.0,16,16,6.99
84,63,75000.0,0,0,4.49
125,85,350000.0,1244,2481,13.99
3396,523,350000.0,409,412,0.0
206,196,350000.0,28,28,4.49
247,254,150000.0,1054,1054,8.99
119,225,150000.0,5,5,13.99
297,59,35000.0,0,0,3.99
340,260,350000.0,2,4,11.99
362,442,350000.0,81,81,19.99
548,209,750000.0,22,22,5.99
3195,942,1500000.0,28,39,3.49
10693,932,1500000.0,1993,1205,9.99
6661,2923,3500000.0,201,168,14.99
9555,8224,1500000.0,932,1552,29.99
331,114,150000.0,4,5,4.99
11992,1234,1500000.0,191,214,19.99
12222,2367,1500000.0,172,150,6.99
598,308,350000.0,189,214,0.79
192,148,350000.0,242,265,0.79
176,298,350000.0,46,46,0.79
68,22,35000.0,387,387,5.79
147,29,35000.0,0,0,14.99
6719,268,1500000.0,76,74,3.99
5047,183,350000.0,764,1136,12.99
440,148,150000.0,53,53,6.49
33,11,35000.0,0,0,0.79
2188,323,750000.0,689,1285,10.99
400,88,350000.0,67,89,6.99
319,53,350000.0,2,4,4.99
102,101,350000.0,23,46,5.59
140,184,350000.0,11,13,5.59
229,44,150000.0,5,5,7.19
322,85,75000.0,0,0,14.99
1240,273,350000.0,17,22,5.59
325,62,350000.0,6,8,5.59
687,89,150000.0,0,0,5.59
6921,589,750000.0,165,169,0.0
680,107,350000.0,72,100,6.99
245,80,150000.0,210,220,0.79
237303,14951,15000000.0,7089,3885,9.99
139,77,75000.0,0,0,0.0
605,179,350000.0,1,1,14.99
32,68,35000.0,28,55,8.99
1075,144,150000.0,0,0,7.99
35,44,35000.0,0,0,14.99
205,110,150000.0,112,112,7.99
113,62,35000.0,0,0,6.99
2670,126,350000.0,85,158,4.25
46,113,35000.0,104,104,11.99
267,80,75000.0,123,123,6.99
109,38,75000.0,0,0,3.49
1199,128,350000.0,97,97,6.99
848,107,150000.0,0,0,3.99
364,27,150000.0,0,0,3.99
298,14,150000.0,0,0,3.99
312,11,150000.0,205,263,6.99
338,68,75000.0,0,0,7.19
59,13,35000.0,0,0,2.99
771,98,350000.0,1329,1329,6.99
3300,481,750000.0,200,181,7.99
434,275,75000.0,155,155,10.99
2552,296,1500000.0,153,166,7.19
4459,906,750000.0,413,533,6.99
77,9,35000.0,0,0,3.99
21,7,35000.0,0,0,6.99
1219,225,350000.0,193,193,6.99
1270,827,350000.0,106,180,3.99
1107,673,350000.0,180,205,0.79
130,8,75000.0,78,78,2.79
146,29,75000.0,5,5,2.79
124,22,75000.0,23,23,2.79
564,253,150000.0,191,191,3.99
36,13,10000.0,0,0,1.49
121,39,75000.0,54,54,7.19
36,79,35000.0,58,58,6.99
3700,324,750000.0,177,143,6.99
84,82,35000.0,0,0,2.09
837,158,350000.0,121,158,11.39
445,371,35000.0,0,0,2.89
1955,103,750000.0,79,100,6.99
968,85,150000.0,68,68,2.79
5480,758,750000.0,123,184,6.99
588,86,350000.0,82,82,6.99
172,14,350000.0,0,0,14.99
120,35,150000.0,254,254,6.99
723,212,350000.0,152,153,5.99
3125,211,350000.0,255,284,8.99
823,52,150000.0,12,12,0.0
167,111,75000.0,20,20,4.79
3923,567,3500000.0,284,303,3.99
7553,1224,1500000.0,158,186,0.79
181,115,350000.0,280,280,11.39
167,105,350000.0,9,9,7.99
25,15,10000.0,0,0,6.99
1540,158,350000.0,229,402,6.99
707,217,350000.0,53,53,6.99
36,7,10000.0,0,0,6.99
42,5,10000.0,0,0,6.99
91,8,35000.0,0,0,6.99
921,130,350000.0,1070,1903,6.99
402,182,350000.0,7,7,4.39
1990,430,750000.0,183,227,18.99
1032,108,350000.0,148,148,4.99
3225,656,750000.0,158,275,9.99
134,121,150000.0,0,0,1.99
197,53,75000.0,101,155,4.79
3879,235,750000.0,800,1302,3.49
141,91,75000.0,0,0,3.99
97,283,150000.0,0,0,10.99
29,20,10000.0,0,0,6.99
1773,297,750000.0,18,28,9.99
156,166,75000.0,0,0,3.99
40,81,35000.0,0,0,3.99
748,100,750000.0,21,32,6.99
15666,3202,3500000.0,275,64,0.0
961,239,350000.0,107,214,0.0
75,5,10000.0,0,0,95.99
257,76,150000.0,96,127,7.99
20,9,35000.0,0,0,6.99
8523,1201,750000.0,252,170,19.99
5371,180,1500000.0,159,195,7.99
87,20,35000.0,21,21,7.99
1707,373,750000.0,297,256,7.19
199,74,35000.0,0,0,7.99
148,51,75000.0,112,112,2.99
91,38,35000.0,0,0,2.99
53,24,10000.0,0,0,4.99
4036,731,750000.0,140,147,1.59
22057,7558,3500000.0,263,98,0.79
1000,314,350000.0,101,186,7.99
206,251,75000.0,8,8,4.79
293,77,150000.0,0,0,1.59
167,49,75000.0,0,0,6.99
13759,1801,3500000.0,902,211,29.99
255600,7797,7500000.0,5585,1840,6.99
80,50,75000.0,17,17,0.79
558,140,350000.0,65,74,6.99
27887,1098,3500000.0,391,234,11.39
2315,202,750000.0,225,282,6.99
994,187,750000.0,30,26,0.0
2868,222,750000.0,351,388,0.0
105034,12524,3500000.0,18823,3621,29.99
974,60,150000.0,11,11,3.99
35,75,75000.0,0,0,10.59
1476,283,350000.0,607,607,6.99
177,119,350000.0,7,7,0.0
540,70,350000.0,21,25,14.99
17273,2606,750000.0,658,701,9.99
376,158,75000.0,0,0,6.99
22962,2163,3500000.0,239,228,11.39
6724,1432,3500000.0,176,208,19.99
77,22,10000.0,0,0,6.99
116,77,35000.0,0,0,3.99
18517,5297,7500000.0,1273,543,0.0
54,32,35000.0,0,0,14.99
117,40,75000.0,0,0,6.99
54,26,75000.0,0,0,0.0
30,26,35000.0,0,0,3.99
47,17,35000.0,0,0,3.99
23,14,35000.0,0,0,3.99
14096,2315,1500000.0,428,478,19.99
40,32,10000.0,0,0,4.99
41,20,10000.0,0,0,6.99
363,81,150000.0,199,199,3.99
180,206,150000.0,27,29,3.99
514,92,750000.0,527,527,6.99
342,76,350000.0,13,13,6.99
7237,749,3500000.0,183,135,10.99
43227,1923,3500000.0,1849,567,3.99
20028,11779,7500000.0,3835,302,0.0
3938,3142,3500000.0,107,75,0.0
2635,210,350000.0,219,227,6.99
1271,155,350000.0,238,238,6.99
573,124,150000.0,21,31,10.99
151,183,75000.0,17,17,3.99
180,92,150000.0,0,0,3.99
151,73,150000.0,2,3,3.99
5411,2244,750000.0,698,953,19.99
3542,555,350000.0,613,534,18.99
201,132,35000.0,0,0,6.99
1224,225,350000.0,162,220,6.99
131,191,75000.0,0,0,3.99
68,30,35000.0,0,0,5.19
150,44,35000.0,61,61,4.99
94,110,10000.0,0,0,22.99
3922,686,1500000.0,445,259,10.99
68,40,75000.0,0,0,6.99
23414,4728,3500000.0,3531,64,0.0
286,177,75000.0,0,0,3.99
25995,1255,3500000.0,1554,618,14.99
275,167,75000.0,991,991,7.99
173,170,350000.0,9,9,5.59
45,47,75000.0,0,0,5.59
68,48,35000.0,4,4,9.99
36630,2072,3500000.0,1470,1049,14.99
65,113,150000.0,3,3,14.99
54,101,150000.0,0,0,9.99
29539,1757,3500000.0,1037,508,14.99
5120,230,750000.0,150,152,10.99
268,17,150000.0,0,0,0.0
32,3,75000.0,0,0,0.0
26,4,75000.0,0,0,0.0
24,2,75000.0,0,0,0.0
60,6,150000.0,0,0,0.0
188,133,35000.0,8,8,0.0
384,148,350000.0,2,2,0.0
846,319,750000.0,548,604,0.0
428,149,350000.0,145,145,15.49
671,130,350000.0,109,149,10.99
330,310,750000.0,18,18,3.99
61,386,75000.0,0,0,6.99
290,1874,350000.0,19,19,6.99
1429,462,750000.0,247,281,3.99
13321,682,3500000.0,429,244,11.99
26727,3011,1500000.0,539,630,14.99
5912,1055,750000.0,1153,1306,12.49
167,208,150000.0,76,76,14.99
894,300,750000.0,13,17,14.99
541,450,150000.0,0,0,7.99
36,24,10000.0,31,31,4.99
107,22,75000.0,17,17,3.99
42,7,10000.0,0,0,5.19
117,4,35000.0,5,5,10.99
564,212,150000.0,149,270,7.19
345,56,150000.0,9,9,7.19
3598,1468,1500000.0,71,123,6.19
36,49,75000.0,0,0,3.99
25827,4658,3500000.0,524,400,39.99
23277,2478,3500000.0,650,400,14.99
93509,4103,7500000.0,527,475,14.99
790,79,150000.0,189,189,7.19
6413,1902,3500000.0,89,24,0.0
727,156,350000.0,593,798,6.99
581,93,150000.0,27,27,12.99
203,47,75000.0,0,0,3.99
1811,293,750000.0,115,136,18.99
663,206,350000.0,577,1121,5.99
689,215,150000.0,42,61,10.99
4416,742,750000.0,639,1242,9.99
31668,4187,3500000.0,1366,272,29.99
1279,199,350000.0,290,566,26.99
211,24,75000.0,87,124,4.79
4384,364,750000.0,494,555,6.99
1764,489,750000.0,73,65,4.99
21581,4374,1500000.0,464,531,14.99
628,104,350000.0,1904,1904,14.99
1778,345,750000.0,125,160,0.79
161,61,350000.0,89,89,6.99
2950,374,750000.0,129,123,6.99
20770,3678,3500000.0,999,490,0.0
5353,702,750000.0,233,305,6.99
50273,2063,3500000.0,1094,306,9.99
94,20,35000.0,0,0,6.99
112,26,75000.0,0,0,6.99
1954,127,350000.0,2974,2974,11.39
77,228,350000.0,0,0,6.99
23,4,10000.0,0,0,7.99
2005,243,350000.0,540,629,10.99
52,144,10000.0,0,0,22.99
188,101,150000.0,115,115,5.59
8642,712,3500000.0,507,393,30.99
89,53,75000.0,60,60,7.99
218,192,35000.0,182,182,0.79
928,117,350000.0,29,29,8.99
70,51,75000.0,0,0,6.99
58,19,35000.0,0,0,6.99
68,41,35000.0,0,0,6.99
71,62,35000.0,0,0,6.99
41756,1269,3500000.0,749,565,7.99
869,80,350000.0,1371,1371,25.99
2712,434,1500000.0,188,146,9.99
29,7,35000.0,0,0,14.99
48,43,75000.0,0,0,6.99
200,108,75000.0,26,26,4.79
479,214,350000.0,64,64,9.99
1488,301,350000.0,1,1,14.99
229,62,35000.0,0,0,3.99
598,219,750000.0,20,20,0.0
547,83,350000.0,275,275,11.99
112,75,150000.0,0,0,9.99
196,18,75000.0,94,94,6.99
551,113,150000.0,126,126,6.99
202,46,75000.0,0,0,4.99
3483,309,750000.0,207,197,6.99
3398,631,1500000.0,207,136,5.59
558,288,75000.0,0,0,14.99
55,10,75000.0,0,0,0.0
17,4,75000.0,0,0,3.99
36,2,75000.0,0,0,3.99
10384,271,750000.0,212,242,6.0
9269,1773,3500000.0,120,107,0.0
31,22,10000.0,0,0,1.59
78,27,35000.0,541,541,6.99
544,57,150000.0,183,183,7.19
18,6,35000.0,0,0,6.99
54091,4945,3500000.0,1279,1094,10.99
42115,1423,1500000.0,200,233,6.99
1718,696,750000.0,557,804,0.0
7640,1440,1500000.0,441,172,0.0
117,196,350000.0,260,259,6.99
421,84,350000.0,82,108,2.99
82,54,35000.0,0,0,7.99
317,82,75000.0,0,0,7.99
1536,126,350000.0,218,249,6.99
20854,1455,1500000.0,421,320,10.99
4420,268,750000.0,314,362,10.99
72,69,35000.0,0,0,6.99
5642,2086,3500000.0,640,101,0.0
347,134,150000.0,70,111,2.79
936,57,150000.0,635,635,9.99
1811,91,350000.0,826,1234,12.99
204,215,75000.0,97,108,1.99
193,29,75000.0,147,171,4.79
489,41,75000.0,127,141,4.79
538,224,350000.0,504,504,1.99
337,332,150000.0,133,139,4.99
1509,114,350000.0,266,497,8.59
469,28,75000.0,219,219,3.99
278,61,350000.0,3,3,3.99
379,305,350000.0,92,97,6.99
28,34,35000.0,0,0,1.59
3524,136,350000.0,16,20,7.99
25,15,10000.0,0,0,3.99
128,256,75000.0,0,0,2.79
1159,209,350000.0,321,321,6.19
102,229,35000.0,0,0,7.99
645,287,750000.0,220,263,7.99
57,40,75000.0,0,0,6.99
5708,1417,1500000.0,1102,352,0.0
3957,772,750000.0,644,985,14.99
658,55,150000.0,0,0,6.99
10,36,10000.0,30,30,11.99
1447,176,350000.0,1623,2887,14.99
1029,632,350000.0,209,281,10.99
8047,978,3500000.0,990,774,7.19
465,95,75000.0,411,476,10.99
59,32,75000.0,0,0,6.99
60,15,75000.0,0,0,6.99
53,4,75000.0,0,0,6.99
33121,12981,1500000.0,1266,1296,15.99
1363,333,350000.0,105,105,6.99
23,10,10000.0,0,0,6.99
1407,587,350000.0,1042,1421,10.99
2239,240,350000.0,716,716,10.99
20365,3519,3500000.0,538,443,0.0
524,99,75000.0,167,167,10.99
12932,1276,3500000.0,275,295,3.99
1171,1079,150000.0,237,237,22.99
858,697,150000.0,136,196,22.99
14892,10757,1500000.0,266,307,39.99
783,93,350000.0,373,465,6.99
194,41,35000.0,0,0,6.99
272,186,350000.0,84,84,0.0
43,14,35000.0,0,0,3.99
1881,128,150000.0,167,167,7.19
15,52,35000.0,487,487,9.99
411,224,75000.0,121,121,3.99
1211,339,350000.0,57,77,14.99
61,49,35000.0,0,0,6.99
251,50,35000.0,0,0,6.99
13389,8379,750000.0,250,267,39.99
3119,1454,1500000.0,199,229,14.99
124,79,150000.0,130,130,3.99
288,312,350000.0,24,24,11.99
57,56,35000.0,0,0,10.99
470,61,150000.0,21,23,6.99
1019,153,750000.0,93,128,11.39
33,20,10000.0,0,0,1.59
559,50,75000.0,170,170,6.99
152,61,350000.0,135,210,2.89
19,2,10000.0,0,0,14.99
11629,1273,3500000.0,293,203,11.39
174,17,35000.0,33,33,8.59
541,50,150000.0,316,592,6.99
6572,1282,750000.0,630,674,29.99
200,46,75000.0,47,47,7.19
856,1013,1500000.0,43,24,9.99
371,28,75000.0,58,96,6.99
1965,327,350000.0,300,390,6.99
172,120,75000.0,0,0,6.99
800,96,75000.0,0,0,10.99
449,90,350000.0,134,180,4.99
8981,2298,750000.0,307,415,9.99
955,149,350000.0,69,83,3.99
5204,3571,3500000.0,81,42,0.0
249,229,150000.0,152,283,3.99
1649,148,750000.0,230,325,4.99
845,51,350000.0,1584,1584,4.99
376,93,75000.0,0,0,4.99
91,28,35000.0,239,239,3.99
74162,7816,3500000.0,3556,2055,11.99
236,53,35000.0,0,0,6.99
144,108,10000.0,1350,1350,14.99
1046,382,350000.0,361,361,5.59
803,211,150000.0,98,99,6.99
353,30,75000.0,219,219,6.99
8647,2796,3500000.0,4623,113,0.0
145,48,35000.0,268,268,4.99
3646,1460,1500000.0,408,249,0.0
892,334,750000.0,48,48,0.0
6860,1644,3500000.0,892,300,0.0
2178,1153,350000.0,229,325,12.49
42641,1629,3500000.0,1111,633,6.99
98,89,75000.0,290,357,4.79
190,105,35000.0,0,0,9.99
5951,702,1500000.0,34,39,0.0
466,71,350000.0,0,0,1.69
969,129,350000.0,988,1031,14.99
49,43,10000.0,0,0,10.99
9,6,10000.0,0,0,0.0
4676,913,750000.0,805,1188,5.99
1327,225,750000.0,30,49,0.0
35896,911,3500000.0,1045,628,25.99
3615,773,750000.0,1149,1600,6.99
27,28,10000.0,0,0,6.99
88,53,10000.0,0,0,15.49
93,91,350000.0,22,32,6.99
1432,193,750000.0,39,59,4.79
1361,701,350000.0,408,408,12.49
7208,840,750000.0,217,193,6.99
1176,433,350000.0,239,248,5.59
6383,2225,3500000.0,139,39,0.0
24534,1958,1500000.0,563,720,29.99
471,122,350000.0,128,155,4.99
188,55,75000.0,71,71,5.59
882,139,150000.0,159,226,5.59
457,79,75000.0,222,222,5.59
168,105,75000.0,0,0,15.49
934,616,150000.0,0,0,3.99
3313,170,150000.0,0,0,11.99
4881,338,750000.0,245,317,9.99
812,153,350000.0,315,479,2.99
1147,172,350000.0,254,462,6.99
2240,679,750000.0,189,174,17.99
181,208,150000.0,0,0,7.19
31864,13423,3500000.0,5760,1287,29.99
983,194,350000.0,85,143,6.49
4413,1335,1500000.0,2258,1086,0.0
1386,134,350000.0,62,62,17.99
4420,2106,1500000.0,645,408,0.0
6,6,10000.0,0,0,29.99
4447,1323,350000.0,423,470,5.59
2175,571,350000.0,92,151,3.99
4993,1064,750000.0,572,720,10.99
155,168,75000.0,5,5,6.99
492,235,150000.0,654,654,6.99
1069,518,350000.0,21,21,1.99
764,256,350000.0,156,190,10.99
268,53,150000.0,0,0,6.99
50,42,35000.0,58,58,3.99
164,379,350000.0,273,284,4.99
2061,734,750000.0,194,283,0.0
154,231,350000.0,1,1,0.0
454,180,350000.0,526,420,4.99
336,20,35000.0,458,458,6.99
719,183,150000.0,35,35,3.99
30,103,35000.0,0,0,10.99
3629,1711,1500000.0,71,106,0.0
55,31,35000.0,0,0,7.99
444,52,35000.0,0,0,15.49
171,12,75000.0,9,9,3.99
30,4,10000.0,0,0,4.99
1108,277,350000.0,342,342,11.99
856,333,350000.0,143,74,10.99
18,4,10000.0,0,0,6.99
63,8,10000.0,0,0,6.99
1436,673,350000.0,280,343,10.99
3517,231,750000.0,246,470,10.99
127,55,35000.0,0,0,2.89
142,22,35000.0,0,0,6.99
878,489,350000.0,269,269,7.99
874,397,750000.0,148,135,0.0
414,165,150000.0,0,0,6.99
1657,722,350000.0,317,355,14.99
50,8,75000.0,0,0,3.99
50,47,35000.0,0,0,14.99
2615,221,750000.0,57,90,10.99
504,116,150000.0,8368,8368,14.99
35968,7753,7500000.0,1051,150,0.0
2688,102,350000.0,899,1365,10.99
492,191,750000.0,299,303,6.99
308657,56523,15000000.0,3975,890,7.49
5775,1400,750000.0,172,190,6.99
112,30,75000.0,0,0,4.99
6661,588,1500000.0,630,390,14.99
70,28,35000.0,0,0,9.99
2021,370,750000.0,61,65,6.99
1511,637,350000.0,348,403,14.99
10,13,10000.0,0,0,3.99
45809,1211,3500000.0,380,237,6.99
545,60,75000.0,84,84,7.19
275,55,75000.0,8,8,7.19
569,202,350000.0,95245,190489,0.0
51499,10939,7500000.0,675,293,18.99
1847,659,350000.0,36,48,6.99
447,250,350000.0,29,29,0.0
150,131,750000.0,13,13,4.79
2001,441,750000.0,2511,70,14.99
3127,643,350000.0,384,378,0.0
12232,612,1500000.0,176,181,14.99
1674,162,350000.0,170,268,15.99
553,79,350000.0,9,16,5.59
26805,2605,1500000.0,3651,1539,19.99
902,129,350000.0,303,327,5.99
1382,423,350000.0,501,508,16.99
49328,5168,3500000.0,9223,351,29.99
46331,5622,3500000.0,836,794,16.99
3962,381,750000.0,705,1357,11.39
10,2,10000.0,0,0,15.49
14820,956,1500000.0,533,558,23.99
641,140,150000.0,663,694,2.09
547,729,150000.0,0,0,22.99
3372,210,750000.0,405,465,52.99
1433,121,350000.0,227,418,15.99
7456,438,750000.0,72,81,5.99
2050,381,350000.0,338,233,6.99
3000,581,350000.0,136,166,2.99
218,125,150000.0,140,140,3.99
632,1878,150000.0,2365,4713,9.99
14643,3904,1500000.0,1602,1245,19.99
118435,77169,3500000.0,7235,2798,33.99
351,35,150000.0,0,0,10.99
6403,459,750000.0,177,246,6.99
54090,3178,7500000.0,1569,619,14.99
1579,354,150000.0,3601,3601,10.99
19797,616,1500000.0,140,130,1.99
8228,789,750000.0,6704,7089,25.99
1702,266,350000.0,217,217,9.99
266,50,150000.0,0,0,17.99
31538,2846,3500000.0,170,132,9.99
322,119,150000.0,186,247,5.59
21,9,10000.0,0,0,1.99
880,163,150000.0,0,0,10.99
903,78,150000.0,0,0,10.99
4962,975,750000.0,683,764,23.99
16,17,35000.0,0,0,0.0
514,322,350000.0,43,43,0.0
478,145,75000.0,144,286,12.39
3569,917,750000.0,1293,195,6.99
3279,415,750000.0,1069,1254,14.99
92355,9570,3500000.0,712,245,6.99
4300,537,750000.0,451,451,14.99
2005,309,350000.0,117,85,1.99
159,24,35000.0,0,0,6.99
6396,5102,750000.0,408,484,24.99
1229,326,750000.0,177,217,10.99
49,5,10000.0,0,0,3.99
928,288,35000.0,0,0,10.99
455,194,35000.0,269,269,3.99
110,212,75000.0,0,0,3.99
166,51,35000.0,0,0,11.99
36263,1872,1500000.0,257,172,6.99
343,490,35000.0,0,0,6.99
739,218,150000.0,171,171,11.99
20990,3497,3500000.0,3830,74,0.0
378,60,150000.0,76,99,7.49
5083,1534,3500000.0,2343,3454,0.0
1083,135,150000.0,124,124,9.99
2497,337,350000.0,880,880,18.99
269,91,150000.0,0,0,0.0
197,53,35000.0,0,0,6.99
48190,5747,7500000.0,2661,180,0.0
429,61,350000.0,522,81,4.99
4028,415,350000.0,91,91,8.49
6742,536,750000.0,174,250,11.99
2509,698,350000.0,261,261,10.99
9150,2808,3500000.0,953,324,0.0
23,47,10000.0,0,0,6.99
348,426,35000.0,470,470,22.99
10641,928,1500000.0,144,198,6.99
1306,56,150000.0,564,943,4.99
239,514,350000.0,76,76,5.99
385,274,350000.0,414,420,14.99
798,302,350000.0,77,128,4.99
288,107,350000.0,50,93,4.99
1700,374,750000.0,25,29,4.99
422,64,750000.0,20,20,4.99
